Store,Month,Year,Open,Promo,Sales,PromoFrequencyRatio,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,StoreAssortment
997,12,2014,25,10,156757,0.4,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,12,2013,24,10,162931,0.4166666666666667,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,11,2015,0,0,0,,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,11,2014,25,15,134875,0.6,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,11,2013,26,10,139037,0.38461538461538464,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,10,2015,0,0,0,,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,10,2014,26,13,119405,0.5,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,10,2013,26,10,125620,0.38461538461538464,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,9,2015,0,0,0,,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,9,2014,26,12,123635,0.46153846153846156,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,9,2013,25,10,118671,0.4,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,8,2015,0,0,0,,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,8,2014,26,11,117042,0.4230769230769231,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
997,8,2013,27,12,142065,0.4444444444444444,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
998,7,2015,27,13,126157,0.48148148148148145,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,7,2014,27,13,114528,0.48148148148148145,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,7,2013,27,13,118940,0.48148148148148145,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,6,2015,25,12,116833,0.48,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,6,2014,23,11,101913,0.4782608695652174,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,6,2013,25,10,100192,0.4,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,5,2015,23,11,107419,0.4782608695652174,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,5,2014,25,12,106829,0.48,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,5,2013,23,13,98537,0.5652173913043478,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,4,2015,24,12,110883,0.5,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,4,2014,24,12,108592,0.5,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,4,2013,25,12,105980,0.48,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,3,2015,26,12,115140,0.46153846153846156,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,3,2014,26,11,108855,0.4230769230769231,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,3,2013,25,15,109766,0.6,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,2,2015,24,10,97740,0.4166666666666667,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,2,2014,24,10,102500,0.4166666666666667,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,2,2013,24,10,95049,0.4166666666666667,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,1,2015,25,15,110008,0.6,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,1,2014,25,10,105510,0.4,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,1,2013,26,10,99179,0.38461538461538464,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,12,2015,0,0,0,,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,12,2014,25,10,124056,0.4,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,12,2013,24,10,119340,0.4166666666666667,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,11,2015,0,0,0,,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,11,2014,24,15,111205,0.625,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,11,2013,25,10,107945,0.4,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,10,2015,0,0,0,,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,10,2014,26,13,112767,0.5,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,10,2013,26,10,110809,0.38461538461538464,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,9,2015,0,0,0,,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,9,2014,26,12,103886,0.46153846153846156,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,9,2013,25,10,100347,0.4,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,8,2015,0,0,0,,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,8,2014,26,11,98025,0.4230769230769231,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
998,8,2013,27,12,105333,0.4444444444444444,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",aa
999,7,2015,27,13,246574,0.48148148148148145,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,7,2014,27,13,233965,0.48148148148148145,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,7,2013,27,13,264150,0.48148148148148145,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,6,2015,26,12,250539,0.46153846153846156,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,6,2014,24,11,222097,0.4583333333333333,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,6,2013,25,10,217256,0.4,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,5,2015,23,11,209207,0.4782608695652174,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,5,2014,25,12,223364,0.48,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,5,2013,24,13,220118,0.5416666666666666,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,4,2015,24,12,220733,0.5,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,4,2014,24,12,231939,0.5,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,4,2013,25,12,208358,0.48,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,3,2015,26,12,249037,0.46153846153846156,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,3,2014,26,11,229456,0.4230769230769231,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,3,2013,25,15,248044,0.6,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,2,2015,24,10,199433,0.4166666666666667,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,2,2014,24,10,204701,0.4166666666666667,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,2,2013,24,10,195860,0.4166666666666667,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,1,2015,26,15,240884,0.5769230769230769,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,1,2014,26,10,219334,0.38461538461538464,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,1,2013,26,10,214461,0.38461538461538464,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,12,2015,0,0,0,,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,12,2014,25,10,299350,0.4,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,12,2013,24,10,287254,0.4166666666666667,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,11,2015,0,0,0,,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,11,2014,24,15,247358,0.625,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,11,2013,25,10,233218,0.4,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,10,2015,0,0,0,,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,10,2014,25,13,222565,0.52,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,10,2013,25,10,215189,0.4,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,9,2015,0,0,0,,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,9,2014,26,12,229770,0.46153846153846156,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,9,2013,25,10,210904,0.4,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,8,2015,0,0,0,,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,8,2014,26,11,222867,0.4230769230769231,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
999,8,2013,27,12,245336,0.4444444444444444,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
1000,7,2015,27,13,187129,0.48148148148148145,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,7,2014,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,7,2013,27,13,233553,0.48148148148148145,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,6,2015,25,12,190490,0.48,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,6,2014,23,11,164078,0.4782608695652174,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,6,2013,25,10,203586,0.4,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,5,2015,23,11,174423,0.4782608695652174,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,5,2014,25,12,166699,0.48,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,5,2013,23,13,194609,0.5652173913043478,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,4,2015,24,12,187613,0.5,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,4,2014,24,12,173402,0.5,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,4,2013,25,12,206856,0.48,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,3,2015,26,12,193849,0.46153846153846156,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,3,2014,26,11,177683,0.4230769230769231,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,3,2013,25,15,221215,0.6,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,2,2015,24,10,165131,0.4166666666666667,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,2,2014,24,10,161969,0.4166666666666667,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,2,2013,24,10,186990,0.4166666666666667,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,1,2015,25,15,180602,0.6,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,1,2014,25,10,165298,0.4,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,1,2013,26,10,198528,0.38461538461538464,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,12,2015,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,12,2014,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,12,2013,24,10,192444,0.4166666666666667,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,11,2015,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,11,2014,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,11,2013,25,10,173202,0.4,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,10,2015,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,10,2014,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,10,2013,26,10,175880,0.38461538461538464,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,9,2015,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,9,2014,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,9,2013,25,10,165186,0.4,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,8,2015,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,8,2014,0,0,0,,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1000,8,2013,26,12,195110,0.46153846153846156,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",ac
1001,7,2015,27,13,155560,0.48148148148148145,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,7,2014,27,13,133759,0.48148148148148145,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,7,2013,27,13,136662,0.48148148148148145,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,6,2015,26,12,159163,0.46153846153846156,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,6,2014,24,11,132767,0.4583333333333333,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,6,2013,25,10,121375,0.4,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,5,2015,23,11,131996,0.4782608695652174,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,5,2014,25,12,131974,0.48,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,5,2013,24,13,127606,0.5416666666666666,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,4,2015,24,12,140307,0.5,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,4,2014,24,12,129886,0.5,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,4,2013,25,12,123868,0.48,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,3,2015,26,12,153544,0.46153846153846156,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,3,2014,26,11,134291,0.4230769230769231,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,3,2013,25,15,143092,0.6,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,2,2015,24,10,131214,0.4166666666666667,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,2,2014,24,10,118056,0.4166666666666667,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,2,2013,24,10,123555,0.4166666666666667,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,1,2015,26,15,155925,0.5769230769230769,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,1,2014,26,10,130665,0.38461538461538464,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,1,2013,26,10,128893,0.38461538461538464,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,12,2015,0,0,0,,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,12,2014,25,10,171008,0.4,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,12,2013,24,10,159302,0.4166666666666667,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,11,2015,0,0,0,,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,11,2014,25,15,152287,0.6,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,11,2013,26,10,139423,0.38461538461538464,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,10,2015,0,0,0,,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,10,2014,25,13,132639,0.52,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,10,2013,25,10,121900,0.4,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,9,2015,0,0,0,,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,9,2014,26,12,141463,0.46153846153846156,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,9,2013,25,10,126399,0.4,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,8,2015,0,0,0,,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,8,2014,26,11,123488,0.4230769230769231,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1001,8,2013,27,12,126937,0.4444444444444444,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",ca
1002,7,2015,27,13,186002,0.48148148148148145,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,7,2014,27,13,164810,0.48148148148148145,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,7,2013,27,13,141878,0.48148148148148145,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,6,2015,26,12,176252,0.46153846153846156,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,6,2014,24,11,151823,0.4583333333333333,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,6,2013,25,10,138470,0.4,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,5,2015,23,11,156654,0.4782608695652174,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,5,2014,25,12,154484,0.48,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,5,2013,24,13,142158,0.5416666666666666,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,4,2015,24,12,168833,0.5,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,4,2014,24,12,153162,0.5,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,4,2013,25,12,131901,0.48,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,3,2015,26,12,170642,0.46153846153846156,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,3,2014,26,11,156652,0.4230769230769231,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,3,2013,25,15,149300,0.6,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,2,2015,24,10,148533,0.4166666666666667,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,2,2014,24,10,144506,0.4166666666666667,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,2,2013,24,10,131508,0.4166666666666667,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,1,2015,26,15,160447,0.5769230769230769,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,1,2014,26,10,146935,0.38461538461538464,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,1,2013,26,10,134237,0.38461538461538464,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,12,2015,0,0,0,,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,12,2014,25,10,179293,0.4,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,12,2013,24,10,166299,0.4166666666666667,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,11,2015,0,0,0,,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,11,2014,25,15,159850,0.6,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,11,2013,26,10,150673,0.38461538461538464,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,10,2015,0,0,0,,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,10,2014,26,13,151480,0.5,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,10,2013,26,10,140821,0.38461538461538464,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,9,2015,0,0,0,,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,9,2014,26,12,151990,0.46153846153846156,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,9,2013,25,10,137709,0.4,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,8,2015,0,0,0,,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,8,2014,26,11,154394,0.4230769230769231,d,c,1130.0,11.0,2008.0,0,,,,dc
1002,8,2013,27,12,152094,0.4444444444444444,d,c,1130.0,11.0,2008.0,0,,,,dc
1003,7,2015,27,13,171714,0.48148148148148145,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,7,2014,27,13,182615,0.48148148148148145,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,7,2013,27,13,190904,0.48148148148148145,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,6,2015,25,12,195538,0.48,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,6,2014,23,11,180457,0.4782608695652174,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,6,2013,25,10,200455,0.4,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,5,2015,23,11,171116,0.4782608695652174,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,5,2014,25,12,176134,0.48,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,5,2013,23,13,209526,0.5652173913043478,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,4,2015,24,12,179429,0.5,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,4,2014,24,12,182018,0.5,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,4,2013,25,12,213210,0.48,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,3,2015,26,12,193503,0.46153846153846156,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,3,2014,26,11,185252,0.4230769230769231,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,3,2013,25,15,226760,0.6,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,2,2015,24,10,153208,0.4166666666666667,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,2,2014,24,10,168939,0.4166666666666667,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,2,2013,24,10,191654,0.4166666666666667,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,1,2015,26,15,182870,0.5769230769230769,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,1,2014,26,10,181354,0.38461538461538464,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,1,2013,26,10,206124,0.38461538461538464,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,12,2015,0,0,0,,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
1003,12,2014,25,10,210024,0.4,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",aa
