Store,Month,Year,Open,Promo,Sales,PromoRatio
765,1,2015,25,15,212673,0.6
765,1,2014,25,10,203469,0.4
765,1,2013,26,10,200369,0.38461538461538464
765,12,2015,0,0,0,
765,12,2014,25,10,272185,0.4
765,12,2013,24,10,253275,0.4166666666666667
765,11,2015,0,0,0,
765,11,2014,24,15,214329,0.625
765,11,2013,25,10,202384,0.4
765,10,2015,0,0,0,
765,10,2014,26,13,216139,0.5
765,10,2013,26,10,204159,0.38461538461538464
765,9,2015,0,0,0,
765,9,2014,26,12,218497,0.46153846153846156
765,9,2013,25,10,199061,0.4
765,8,2015,0,0,0,
765,8,2014,26,11,219643,0.4230769230769231
765,8,2013,27,12,223998,0.4444444444444444
766,7,2015,27,13,187694,0.48148148148148145
766,7,2014,0,0,0,
766,7,2013,27,13,157925,0.48148148148148145
766,6,2015,25,12,170586,0.48
766,6,2014,23,11,148402,0.4782608695652174
766,6,2013,25,10,134054,0.4
766,5,2015,23,11,164704,0.4782608695652174
766,5,2014,25,12,156205,0.48
766,5,2013,23,13,134699,0.5652173913043478
766,4,2015,24,12,174072,0.5
766,4,2014,24,12,152806,0.5
766,4,2013,25,12,134437,0.48
766,3,2015,26,12,173727,0.46153846153846156
766,3,2014,26,11,151353,0.4230769230769231
766,3,2013,25,15,150722,0.6
766,2,2015,24,10,149694,0.4166666666666667
766,2,2014,24,10,141196,0.4166666666666667
766,2,2013,24,10,122088,0.4166666666666667
766,1,2015,25,15,165831,0.6
766,1,2014,25,10,146694,0.4
766,1,2013,26,10,133695,0.38461538461538464
766,12,2015,0,0,0,
766,12,2014,0,0,0,
766,12,2013,24,10,178855,0.4166666666666667
766,11,2015,0,0,0,
766,11,2014,0,0,0,
766,11,2013,25,10,148761,0.4
766,10,2015,0,0,0,
766,10,2014,0,0,0,
766,10,2013,26,10,142719,0.38461538461538464
766,9,2015,0,0,0,
766,9,2014,0,0,0,
766,9,2013,25,10,136837,0.4
766,8,2015,0,0,0,
766,8,2014,0,0,0,
766,8,2013,26,12,151337,0.46153846153846156
767,7,2015,27,13,169106,0.48148148148148145
767,7,2014,27,13,163893,0.48148148148148145
767,7,2013,27,13,166308,0.48148148148148145
767,6,2015,26,12,155577,0.46153846153846156
767,6,2014,24,11,145925,0.4583333333333333
767,6,2013,25,10,139850,0.4
767,5,2015,23,11,139250,0.4782608695652174
767,5,2014,25,12,147341,0.48
767,5,2013,24,13,142243,0.5416666666666666
767,4,2015,24,12,148206,0.5
767,4,2014,24,12,149909,0.5
767,4,2013,25,12,141106,0.48
767,3,2015,26,12,156246,0.46153846153846156
767,3,2014,26,11,146564,0.4230769230769231
767,3,2013,25,15,159232,0.6
767,2,2015,24,10,138357,0.4166666666666667
767,2,2014,24,10,136947,0.4166666666666667
767,2,2013,24,10,133062,0.4166666666666667
767,1,2015,26,15,150931,0.5769230769230769
767,1,2014,26,10,147500,0.38461538461538464
767,1,2013,26,10,141852,0.38461538461538464
767,12,2015,0,0,0,
767,12,2014,25,10,193331,0.4
767,12,2013,24,10,186945,0.4166666666666667
767,11,2015,0,0,0,
767,11,2014,25,15,159941,0.6
767,11,2013,26,10,161556,0.38461538461538464
767,10,2015,0,0,0,
767,10,2014,26,13,142892,0.5
767,10,2013,26,10,138703,0.38461538461538464
767,9,2015,0,0,0,
767,9,2014,26,12,148226,0.46153846153846156
767,9,2013,25,10,136175,0.4
767,8,2015,0,0,0,
767,8,2014,26,11,161931,0.4230769230769231
767,8,2013,27,12,173243,0.4444444444444444
768,7,2015,27,13,367488,0.48148148148148145
768,7,2014,27,13,342341,0.48148148148148145
768,7,2013,27,13,348326,0.48148148148148145
768,6,2015,26,12,348428,0.46153846153846156
768,6,2014,24,11,324671,0.4583333333333333
768,6,2013,25,10,304916,0.4
768,5,2015,23,11,313072,0.4782608695652174
768,5,2014,25,12,328351,0.48
768,5,2013,24,13,310206,0.5416666666666666
768,4,2015,24,12,335071,0.5
768,4,2014,24,12,329065,0.5
768,4,2013,25,12,303354,0.48
768,3,2015,26,12,337811,0.46153846153846156
768,3,2014,26,11,317486,0.4230769230769231
768,3,2013,25,15,325451,0.6
768,2,2015,24,10,294652,0.4166666666666667
768,2,2014,24,10,299869,0.4166666666666667
768,2,2013,24,10,284072,0.4166666666666667
768,1,2015,26,15,337995,0.5769230769230769
768,1,2014,26,10,321554,0.38461538461538464
768,1,2013,26,10,298529,0.38461538461538464
768,12,2015,0,0,0,
768,12,2014,25,10,398654,0.4
768,12,2013,24,10,383806,0.4166666666666667
768,11,2015,0,0,0,
768,11,2014,25,15,348049,0.6
768,11,2013,26,10,336295,0.38461538461538464
768,10,2015,0,0,0,
768,10,2014,26,13,320469,0.5
768,10,2013,26,10,305166,0.38461538461538464
768,9,2015,0,0,0,
768,9,2014,26,12,335727,0.46153846153846156
768,9,2013,25,10,291199,0.4
768,8,2015,0,0,0,
768,8,2014,26,11,338589,0.4230769230769231
768,8,2013,27,12,354939,0.4444444444444444
769,7,2015,31,13,375470,0.41935483870967744
769,7,2014,31,13,346182,0.41935483870967744
769,7,2013,31,13,295394,0.41935483870967744
769,6,2015,30,12,373853,0.4
769,6,2014,30,11,334043,0.36666666666666664
769,6,2013,30,10,290994,0.3333333333333333
769,5,2015,31,11,396433,0.3548387096774194
769,5,2014,31,12,361048,0.3870967741935484
769,5,2013,31,13,305460,0.41935483870967744
769,4,2015,30,12,378825,0.4
769,4,2014,30,12,333944,0.4
769,4,2013,30,12,274135,0.4
769,3,2015,31,12,368826,0.3870967741935484
769,3,2014,31,11,333012,0.3548387096774194
769,3,2013,31,15,288617,0.4838709677419355
769,2,2015,28,10,338734,0.35714285714285715
769,2,2014,28,10,292015,0.35714285714285715
769,2,2013,28,10,244795,0.35714285714285715
769,1,2015,31,15,344242,0.4838709677419355
769,1,2014,31,10,296832,0.3225806451612903
769,1,2013,31,10,243499,0.3225806451612903
769,12,2015,0,0,0,
769,12,2014,31,10,399722,0.3225806451612903
769,12,2013,31,10,360695,0.3225806451612903
769,11,2015,0,0,0,
769,11,2014,30,15,362507,0.5
769,11,2013,30,10,323704,0.3333333333333333
769,10,2015,0,0,0,
769,10,2014,31,13,354031,0.41935483870967744
769,10,2013,31,10,323319,0.3225806451612903
769,9,2015,0,0,0,
769,9,2014,30,12,333052,0.4
769,9,2013,30,10,301313,0.3333333333333333
769,8,2015,0,0,0,
769,8,2014,31,11,333742,0.3548387096774194
769,8,2013,31,12,289562,0.3870967741935484
770,7,2015,27,13,130390,0.48148148148148145
770,7,2014,27,13,170894,0.48148148148148145
770,7,2013,27,13,182684,0.48148148148148145
770,6,2015,25,12,128040,0.48
770,6,2014,23,11,161256,0.4782608695652174
770,6,2013,25,10,153978,0.4
770,5,2015,23,11,115367,0.4782608695652174
770,5,2014,25,12,160236,0.48
770,5,2013,23,13,157383,0.5652173913043478
770,4,2015,24,12,138542,0.5
770,4,2014,24,12,167721,0.5
770,4,2013,25,12,163000,0.48
770,3,2015,26,12,181697,0.46153846153846156
770,3,2014,26,11,164872,0.4230769230769231
770,3,2013,25,15,176494,0.6
770,2,2015,24,10,159889,0.4166666666666667
770,2,2014,24,10,151465,0.4166666666666667
770,2,2013,24,10,151932,0.4166666666666667
770,1,2015,26,15,180982,0.5769230769230769
770,1,2014,26,10,163683,0.38461538461538464
770,1,2013,26,10,159283,0.38461538461538464
770,12,2015,0,0,0,
770,12,2014,25,10,204259,0.4
770,12,2013,24,10,200266,0.4166666666666667
770,11,2015,0,0,0,
770,11,2014,24,15,176528,0.625
770,11,2013,25,10,167328,0.4
770,10,2015,0,0,0,
770,10,2014,26,13,163207,0.5
770,10,2013,26,10,160112,0.38461538461538464
770,9,2015,0,0,0,
770,9,2014,26,12,166076,0.46153846153846156
770,9,2013,25,10,155003,0.4
770,8,2015,0,0,0,
770,8,2014,26,11,166473,0.4230769230769231
770,8,2013,27,12,167157,0.4444444444444444
771,7,2015,27,13,190920,0.48148148148148145
771,7,2014,0,0,0,
771,7,2013,27,13,184974,0.48148148148148145
771,6,2015,25,12,178632,0.48
771,6,2014,23,11,170163,0.4782608695652174
771,6,2013,25,10,155092,0.4
771,5,2015,23,11,164107,0.4782608695652174
771,5,2014,25,12,169693,0.48
771,5,2013,23,13,158671,0.5652173913043478
771,4,2015,24,12,168839,0.5
771,4,2014,24,12,164509,0.5
771,4,2013,25,12,155143,0.48
771,3,2015,26,12,173695,0.46153846153846156
771,3,2014,26,11,163955,0.4230769230769231
771,3,2013,25,15,164761,0.6
771,2,2015,24,10,152862,0.4166666666666667
771,2,2014,24,10,152859,0.4166666666666667
771,2,2013,24,10,145410,0.4166666666666667
771,1,2015,25,15,172084,0.6
771,1,2014,25,10,166637,0.4
771,1,2013,26,10,159076,0.38461538461538464
771,12,2015,0,0,0,
771,12,2014,0,0,0,
771,12,2013,24,10,206770,0.4166666666666667
771,11,2015,0,0,0,
771,11,2014,0,0,0,
771,11,2013,25,10,170026,0.4
771,10,2015,0,0,0,
771,10,2014,0,0,0,
771,10,2013,26,10,165600,0.38461538461538464
771,9,2015,0,0,0,
771,9,2014,0,0,0,
771,9,2013,25,10,153866,0.4
771,8,2015,0,0,0,
771,8,2014,0,0,0,
771,8,2013,26,12,172747,0.46153846153846156
772,7,2015,27,13,110176,0.48148148148148145
772,7,2014,27,13,97657,0.48148148148148145
772,7,2013,27,13,78971,0.48148148148148145
772,6,2015,26,12,101700,0.46153846153846156
772,6,2014,24,11,89937,0.4583333333333333
772,6,2013,25,10,75674,0.4
772,5,2015,23,11,101463,0.4782608695652174
772,5,2014,25,12,94094,0.48
772,5,2013,24,13,73998,0.5416666666666666
772,4,2015,23,12,100394,0.5217391304347826
772,4,2014,24,12,92115,0.5
772,4,2013,25,12,72160,0.48
772,3,2015,26,12,103324,0.46153846153846156
772,3,2014,26,11,89818,0.4230769230769231
772,3,2013,25,15,81385,0.6
772,2,2015,24,10,92037,0.4166666666666667
772,2,2014,24,10,92732,0.4166666666666667
772,2,2013,24,10,69714,0.4166666666666667
772,1,2015,26,15,99361,0.5769230769230769
772,1,2014,26,10,88361,0.38461538461538464
772,1,2013,26,10,69456,0.38461538461538464
772,12,2015,0,0,0,
772,12,2014,25,10,116973,0.4
772,12,2013,24,10,101637,0.4166666666666667
772,11,2015,0,0,0,
772,11,2014,25,15,101867,0.6
772,11,2013,26,10,87530,0.38461538461538464
772,10,2015,0,0,0,
772,10,2014,26,13,95842,0.5
772,10,2013,26,10,78388,0.38461538461538464
772,9,2015,0,0,0,
772,9,2014,26,12,95024,0.46153846153846156
772,9,2013,25,10,75554,0.4
772,8,2015,0,0,0,
772,8,2014,26,11,92643,0.4230769230769231
772,8,2013,27,12,84877,0.4444444444444444
773,7,2015,27,13,141127,0.48148148148148145
773,7,2014,27,13,144304,0.48148148148148145
773,7,2013,27,13,166381,0.48148148148148145
773,6,2015,25,12,133604,0.48
773,6,2014,23,11,125998,0.4782608695652174
773,6,2013,25,10,154302,0.4
773,5,2015,23,11,125441,0.4782608695652174
773,5,2014,25,12,135907,0.48
773,5,2013,23,13,152028,0.5652173913043478
773,4,2015,24,12,127590,0.5
773,4,2014,24,12,136008,0.5
773,4,2013,25,12,165164,0.48
773,3,2015,26,12,140222,0.46153846153846156
773,3,2014,26,11,136613,0.4230769230769231
773,3,2013,25,15,172628,0.6
773,2,2015,24,10,136437,0.4166666666666667
773,2,2014,24,10,130099,0.4166666666666667
773,2,2013,24,10,164383,0.4166666666666667
773,1,2015,26,15,132005,0.5769230769230769
773,1,2014,26,10,140605,0.38461538461538464
773,1,2013,26,10,181978,0.38461538461538464
773,12,2015,0,0,0,
773,12,2014,25,10,147085,0.4
773,12,2013,24,10,143439,0.4166666666666667
773,11,2015,0,0,0,
773,11,2014,25,15,141531,0.6
773,11,2013,26,10,142057,0.38461538461538464
773,10,2015,0,0,0,
773,10,2014,26,13,144534,0.5
773,10,2013,26,10,142099,0.38461538461538464
773,9,2015,0,0,0,
773,9,2014,26,12,142363,0.46153846153846156
773,9,2013,25,10,133200,0.4
773,8,2015,0,0,0,
773,8,2014,26,11,132685,0.4230769230769231
773,8,2013,27,12,152464,0.4444444444444444
774,7,2015,27,13,145326,0.48148148148148145
774,7,2014,27,13,142333,0.48148148148148145
774,7,2013,27,13,143623,0.48148148148148145
774,6,2015,26,12,146594,0.46153846153846156
774,6,2014,24,11,133882,0.4583333333333333
774,6,2013,25,10,134305,0.4
774,5,2015,23,11,128818,0.4782608695652174
774,5,2014,25,12,134616,0.48
774,5,2013,24,13,133604,0.5416666666666666
774,4,2015,24,12,139155,0.5
774,4,2014,24,12,136258,0.5
774,4,2013,25,12,132274,0.48
774,3,2015,26,12,141204,0.46153846153846156
774,3,2014,26,11,135566,0.4230769230769231
774,3,2013,25,15,145352,0.6
774,2,2015,24,10,129384,0.4166666666666667
774,2,2014,24,10,129099,0.4166666666666667
774,2,2013,24,10,129928,0.4166666666666667
774,1,2015,26,15,142126,0.5769230769230769
774,1,2014,26,10,136402,0.38461538461538464
774,1,2013,26,10,136620,0.38461538461538464
774,12,2015,0,0,0,
774,12,2014,25,10,163071,0.4
774,12,2013,24,10,155763,0.4166666666666667
774,11,2015,0,0,0,
774,11,2014,25,15,148769,0.6
774,11,2013,26,10,146034,0.38461538461538464
774,10,2015,0,0,0,
774,10,2014,26,13,137667,0.5
774,10,2013,26,10,130502,0.38461538461538464
774,9,2015,0,0,0,
774,9,2014,26,12,137329,0.46153846153846156
774,9,2013,25,10,127148,0.4
774,8,2015,0,0,0,
774,8,2014,26,11,134998,0.4230769230769231
774,8,2013,27,12,149345,0.4444444444444444
775,7,2015,27,13,230617,0.48148148148148145
775,7,2014,0,0,0,
775,7,2013,27,13,240417,0.48148148148148145
775,6,2015,25,12,219373,0.48
775,6,2014,23,11,233803,0.4782608695652174
775,6,2013,25,10,204252,0.4
775,5,2015,23,11,211486,0.4782608695652174
775,5,2014,25,12,238550,0.48
775,5,2013,23,13,204121,0.5652173913043478
775,4,2015,24,12,213464,0.5
775,4,2014,24,12,228095,0.5
775,4,2013,25,12,200658,0.48
775,3,2015,26,12,220789,0.46153846153846156
775,3,2014,26,11,230177,0.4230769230769231
775,3,2013,25,15,216809,0.6
775,2,2015,24,10,189743,0.4166666666666667
775,2,2014,24,10,202571,0.4166666666666667
775,2,2013,24,10,180959,0.4166666666666667
775,1,2015,25,15,213588,0.6
775,1,2014,25,10,213303,0.4
775,1,2013,26,10,193590,0.38461538461538464
775,12,2015,0,0,0,
775,12,2014,0,0,0,
775,12,2013,24,10,262831,0.4166666666666667
775,11,2015,0,0,0,
775,11,2014,0,0,0,
775,11,2013,25,10,221581,0.4
775,10,2015,0,0,0,
775,10,2014,0,0,0,
775,10,2013,26,10,213231,0.38461538461538464
775,9,2015,0,0,0,
775,9,2014,0,0,0,
775,9,2013,25,10,205114,0.4
775,8,2015,0,0,0,
775,8,2014,0,0,0,
775,8,2013,26,12,216611,0.46153846153846156
776,7,2015,27,13,126146,0.48148148148148145
776,7,2014,27,13,131458,0.48148148148148145
776,7,2013,27,13,123947,0.48148148148148145
776,6,2015,25,12,130085,0.48
776,6,2014,23,11,120717,0.4782608695652174
776,6,2013,25,10,106948,0.4
776,5,2015,23,11,113299,0.4782608695652174
776,5,2014,25,12,119044,0.48
776,5,2013,23,13,114330,0.5652173913043478
776,4,2015,24,12,123948,0.5
776,4,2014,24,12,118114,0.5
776,4,2013,25,12,116947,0.48
776,3,2015,26,12,127898,0.46153846153846156
776,3,2014,25,11,115507,0.44
776,3,2013,25,15,126565,0.6
776,2,2015,23,10,106145,0.43478260869565216
776,2,2014,24,10,108901,0.4166666666666667
776,2,2013,23,10,103779,0.43478260869565216
776,1,2015,26,15,123032,0.5769230769230769
776,1,2014,26,10,117959,0.38461538461538464
776,1,2013,26,10,121934,0.38461538461538464
776,12,2015,0,0,0,
776,12,2014,25,10,148976,0.4
776,12,2013,24,10,143669,0.4166666666666667
776,11,2015,0,0,0,
776,11,2014,24,15,125400,0.625
776,11,2013,25,10,113016,0.4
776,10,2015,0,0,0,
776,10,2014,26,13,121830,0.5
776,10,2013,26,10,113974,0.38461538461538464
776,9,2015,0,0,0,
776,9,2014,26,12,126212,0.46153846153846156
776,9,2013,25,10,103179,0.4
776,8,2015,0,0,0,
776,8,2014,26,11,120671,0.4230769230769231
776,8,2013,27,12,114900,0.4444444444444444
777,7,2015,27,13,123268,0.48148148148148145
777,7,2014,27,13,103833,0.48148148148148145
777,7,2013,27,13,93127,0.48148148148148145
777,6,2015,25,12,115479,0.48
777,6,2014,23,11,96292,0.4782608695652174
777,6,2013,25,10,79908,0.4
777,5,2015,23,11,109907,0.4782608695652174
777,5,2014,25,12,101995,0.48
777,5,2013,23,13,83429,0.5652173913043478
777,4,2015,24,12,115870,0.5
777,4,2014,24,12,98678,0.5
777,4,2013,25,12,78126,0.48
777,3,2015,26,12,116568,0.46153846153846156
777,3,2014,26,11,99651,0.4230769230769231
777,3,2013,25,15,92652,0.6
777,2,2015,24,10,106084,0.4166666666666667
777,2,2014,24,10,93772,0.4166666666666667
777,2,2013,24,10,71663,0.4166666666666667
777,1,2015,25,15,114583,0.6
777,1,2014,25,10,94048,0.4
777,1,2013,26,10,72504,0.38461538461538464
777,12,2015,0,0,0,
777,12,2014,25,10,132942,0.4
777,12,2013,24,10,116500,0.4166666666666667
777,11,2015,0,0,0,
777,11,2014,24,15,112648,0.625
777,11,2013,25,10,96210,0.4
777,10,2015,0,0,0,
777,10,2014,27,13,106115,0.48148148148148145
777,10,2013,27,10,89020,0.37037037037037035
777,9,2015,0,0,0,
777,9,2014,26,12,104453,0.46153846153846156
777,9,2013,25,10,82904,0.4
777,8,2015,0,0,0,
777,8,2014,26,11,114267,0.4230769230769231
777,8,2013,27,12,92766,0.4444444444444444
778,7,2015,27,13,152358,0.48148148148148145
778,7,2014,0,0,0,
778,7,2013,27,13,163998,0.48148148148148145
778,6,2015,25,12,148409,0.48
778,6,2014,23,11,133036,0.4782608695652174
778,6,2013,25,10,139527,0.4
778,5,2015,23,11,135021,0.4782608695652174
778,5,2014,25,12,140932,0.48
778,5,2013,23,13,140143,0.5652173913043478
778,4,2015,24,12,138650,0.5
778,4,2014,24,12,143315,0.5
778,4,2013,25,12,146000,0.48
778,3,2015,26,12,160924,0.46153846153846156
778,3,2014,26,11,146675,0.4230769230769231
778,3,2013,25,15,165644,0.6
778,2,2015,24,10,132954,0.4166666666666667
778,2,2014,24,10,137835,0.4166666666666667
778,2,2013,24,10,138811,0.4166666666666667
778,1,2015,25,15,144162,0.6
778,1,2014,25,10,137994,0.4
778,1,2013,26,10,146817,0.38461538461538464
778,12,2015,0,0,0,
778,12,2014,0,0,0,
778,12,2013,24,10,171343,0.4166666666666667
778,11,2015,0,0,0,
778,11,2014,0,0,0,
778,11,2013,25,10,155012,0.4
778,10,2015,0,0,0,
778,10,2014,0,0,0,
778,10,2013,26,10,155114,0.38461538461538464
778,9,2015,0,0,0,
778,9,2014,0,0,0,
778,9,2013,25,10,143826,0.4
778,8,2015,0,0,0,
778,8,2014,0,0,0,
778,8,2013,26,12,152082,0.46153846153846156
779,7,2015,27,13,190890,0.48148148148148145
779,7,2014,27,13,195225,0.48148148148148145
779,7,2013,27,13,186440,0.48148148148148145
779,6,2015,26,12,192146,0.46153846153846156
779,6,2014,24,11,176554,0.4583333333333333
779,6,2013,25,10,152957,0.4
779,5,2015,23,11,165618,0.4782608695652174
779,5,2014,25,12,175896,0.48
779,5,2013,24,13,166071,0.5416666666666666
779,4,2015,24,12,177907,0.5
779,4,2014,24,12,180620,0.5
779,4,2013,25,12,161578,0.48
779,3,2015,26,12,191869,0.46153846153846156
779,3,2014,26,11,170760,0.4230769230769231
779,3,2013,25,15,179834,0.6
779,2,2015,24,10,163181,0.4166666666666667
779,2,2014,24,10,160067,0.4166666666666667
779,2,2013,24,10,150378,0.4166666666666667
779,1,2015,26,15,180533,0.5769230769230769
779,1,2014,26,10,168570,0.38461538461538464
779,1,2013,26,10,169402,0.38461538461538464
779,12,2015,0,0,0,
779,12,2014,25,10,252442,0.4
779,12,2013,24,10,241875,0.4166666666666667
779,11,2015,0,0,0,
779,11,2014,24,15,196767,0.625
779,11,2013,25,10,183547,0.4
779,10,2015,0,0,0,
779,10,2014,25,13,171879,0.52
779,10,2013,25,10,164962,0.4
779,9,2015,0,0,0,
779,9,2014,26,12,182036,0.46153846153846156
779,9,2013,25,10,162747,0.4
779,8,2015,0,0,0,
779,8,2014,26,11,171518,0.4230769230769231
779,8,2013,27,12,175978,0.4444444444444444
780,7,2015,27,13,175219,0.48148148148148145
780,7,2014,27,13,173949,0.48148148148148145
780,7,2013,27,13,180022,0.48148148148148145
780,6,2015,26,12,175415,0.46153846153846156
780,6,2014,24,11,158733,0.4583333333333333
780,6,2013,25,10,149072,0.4
780,5,2015,23,11,153012,0.4782608695652174
780,5,2014,25,12,159059,0.48
780,5,2013,24,13,152380,0.5416666666666666
780,4,2015,24,12,164547,0.5
780,4,2014,24,12,167722,0.5
780,4,2013,25,12,154313,0.48
780,3,2015,26,12,175110,0.46153846153846156
780,3,2014,26,11,158040,0.4230769230769231
780,3,2013,25,15,172840,0.6
780,2,2015,24,10,147635,0.4166666666666667
780,2,2014,24,10,145980,0.4166666666666667
780,2,2013,24,10,144579,0.4166666666666667
780,1,2015,26,15,167835,0.5769230769230769
780,1,2014,26,10,157854,0.38461538461538464
780,1,2013,26,10,160561,0.38461538461538464
780,12,2015,0,0,0,
780,12,2014,25,10,213804,0.4
780,12,2013,24,10,209814,0.4166666666666667
780,11,2015,0,0,0,
780,11,2014,24,15,174386,0.625
780,11,2013,25,10,164395,0.4
780,10,2015,0,0,0,
780,10,2014,25,13,165004,0.52
780,10,2013,25,10,153215,0.4
780,9,2015,0,0,0,
780,9,2014,26,12,169612,0.46153846153846156
780,9,2013,25,10,148580,0.4
780,8,2015,0,0,0,
780,8,2014,26,11,152345,0.4230769230769231
780,8,2013,27,12,161775,0.4444444444444444
781,7,2015,27,13,123223,0.48148148148148145
781,7,2014,27,13,122551,0.48148148148148145
781,7,2013,27,13,131807,0.48148148148148145
781,6,2015,26,12,129112,0.46153846153846156
781,6,2014,24,11,118092,0.4583333333333333
781,6,2013,25,10,109835,0.4
781,5,2015,23,11,113665,0.4782608695652174
781,5,2014,25,12,123905,0.48
781,5,2013,24,13,116817,0.5416666666666666
781,4,2015,24,12,128007,0.5
781,4,2014,24,12,128955,0.5
781,4,2013,25,12,117654,0.48
781,3,2015,26,12,127763,0.46153846153846156
781,3,2014,26,11,126697,0.4230769230769231
781,3,2013,25,15,124256,0.6
781,2,2015,24,10,112022,0.4166666666666667
781,2,2014,24,10,115877,0.4166666666666667
781,2,2013,24,10,104260,0.4166666666666667
781,1,2015,25,15,127798,0.6
781,1,2014,25,10,119264,0.4
781,1,2013,26,10,112481,0.38461538461538464
781,12,2015,0,0,0,
781,12,2014,25,10,156262,0.4
781,12,2013,24,10,156647,0.4166666666666667
781,11,2015,0,0,0,
781,11,2014,25,15,146681,0.6
781,11,2013,26,10,137693,0.38461538461538464
781,10,2015,0,0,0,
781,10,2014,25,13,124468,0.52
781,10,2013,25,10,120516,0.4
781,9,2015,0,0,0,
781,9,2014,26,12,120538,0.46153846153846156
781,9,2013,25,10,115422,0.4
781,8,2015,0,0,0,
781,8,2014,26,11,110492,0.4230769230769231
781,8,2013,27,12,116745,0.4444444444444444
782,7,2015,27,13,150950,0.48148148148148145
782,7,2014,27,13,149491,0.48148148148148145
782,7,2013,27,13,141631,0.48148148148148145
782,6,2015,25,12,140920,0.48
782,6,2014,23,11,139427,0.4782608695652174
782,6,2013,25,10,122684,0.4
782,5,2015,23,11,133531,0.4782608695652174
782,5,2014,25,12,140868,0.48
782,5,2013,23,13,111488,0.5652173913043478
782,4,2015,24,12,138251,0.5
782,4,2014,24,12,142722,0.5
782,4,2013,25,12,118684,0.48
782,3,2015,26,12,151367,0.46153846153846156
782,3,2014,26,11,140731,0.4230769230769231
782,3,2013,25,15,131372,0.6
782,2,2015,24,10,133528,0.4166666666666667
782,2,2014,24,10,127978,0.4166666666666667
782,2,2013,24,10,104477,0.4166666666666667
782,1,2015,26,15,152151,0.5769230769230769
782,1,2014,26,10,135839,0.38461538461538464
782,1,2013,26,10,113368,0.38461538461538464
782,12,2015,0,0,0,
782,12,2014,25,10,186115,0.4
782,12,2013,24,10,174423,0.4166666666666667
782,11,2015,0,0,0,
782,11,2014,24,15,145073,0.625
782,11,2013,25,10,135413,0.4
782,10,2015,0,0,0,
782,10,2014,26,13,146680,0.5
782,10,2013,26,10,128410,0.38461538461538464
782,9,2015,0,0,0,
782,9,2014,26,12,142674,0.46153846153846156
782,9,2013,25,10,120253,0.4
782,8,2015,0,0,0,
782,8,2014,26,11,138126,0.4230769230769231
782,8,2013,27,12,137150,0.4444444444444444
783,7,2015,27,13,191691,0.48148148148148145
783,7,2014,27,13,182740,0.48148148148148145
783,7,2013,27,13,178342,0.48148148148148145
783,6,2015,26,12,186431,0.46153846153846156
783,6,2014,24,11,166809,0.4583333333333333
783,6,2013,25,10,155023,0.4
783,5,2015,23,11,172602,0.4782608695652174
783,5,2014,25,12,170288,0.48
783,5,2013,24,13,164258,0.5416666666666666
783,4,2015,24,12,174519,0.5
783,4,2014,24,12,171835,0.5
783,4,2013,25,12,156113,0.48
783,3,2015,26,12,177873,0.46153846153846156
783,3,2014,26,11,161372,0.4230769230769231
783,3,2013,25,15,176187,0.6
783,2,2015,24,10,158670,0.4166666666666667
783,2,2014,24,10,152888,0.4166666666666667
783,2,2013,24,10,150354,0.4166666666666667
783,1,2015,26,15,179335,0.5769230769230769
783,1,2014,26,10,169005,0.38461538461538464
783,1,2013,26,10,159258,0.38461538461538464
783,12,2015,0,0,0,
783,12,2014,25,10,222159,0.4
783,12,2013,24,10,207967,0.4166666666666667
783,11,2015,0,0,0,
783,11,2014,25,15,188289,0.6
783,11,2013,26,10,181567,0.38461538461538464
783,10,2015,0,0,0,
783,10,2014,25,13,170501,0.52
783,10,2013,25,10,163182,0.4
783,9,2015,0,0,0,
783,9,2014,26,12,171083,0.46153846153846156
783,9,2013,25,10,157070,0.4
783,8,2015,0,0,0,
783,8,2014,26,11,170145,0.4230769230769231
783,8,2013,27,12,177109,0.4444444444444444
784,7,2015,27,13,173953,0.48148148148148145
784,7,2014,27,13,227440,0.48148148148148145
784,7,2013,27,13,220851,0.48148148148148145
784,6,2015,25,12,186289,0.48
784,6,2014,23,11,217743,0.4782608695652174
784,6,2013,25,10,176228,0.4
784,5,2015,23,11,160587,0.4782608695652174
784,5,2014,25,12,216106,0.48
784,5,2013,23,13,178008,0.5652173913043478
784,4,2015,24,12,168328,0.5
784,4,2014,24,12,213277,0.5
784,4,2013,25,12,178366,0.48
784,3,2015,26,12,182917,0.46153846153846156
784,3,2014,26,11,231679,0.4230769230769231
784,3,2013,25,15,195126,0.6
784,2,2015,24,10,157002,0.4166666666666667
784,2,2014,24,10,194058,0.4166666666666667
784,2,2013,24,10,170771,0.4166666666666667
784,1,2015,26,15,173520,0.5769230769230769
784,1,2014,26,10,204209,0.38461538461538464
784,1,2013,26,10,180710,0.38461538461538464
784,12,2015,0,0,0,
784,12,2014,25,10,209314,0.4
784,12,2013,24,10,237024,0.4166666666666667
784,11,2015,0,0,0,
784,11,2014,24,15,180660,0.625
784,11,2013,25,10,199021,0.4
784,10,2015,0,0,0,
784,10,2014,26,13,184171,0.5
784,10,2013,26,10,198161,0.38461538461538464
784,9,2015,0,0,0,
784,9,2014,26,12,229713,0.46153846153846156
784,9,2013,25,10,181099,0.4
784,8,2015,0,0,0,
784,8,2014,26,11,211058,0.4230769230769231
784,8,2013,27,12,200881,0.4444444444444444
785,7,2015,27,13,197223,0.48148148148148145
