Store,Year,Promo,Sales,Quarter,Customers,Open,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,PromoRatio,YearQuarter
886,2013,30,480343,4,45726,75,a,c,12430.0,10.0,2004.0,0,,,,0.4,Y2013Q4
887,2015,37,505262,1,41695,76,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4868421052631579,Y2015Q1
887,2014,31,489007,1,41289,76,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.40789473684210525,Y2014Q1
887,2013,35,502582,1,42196,75,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
887,2015,35,514890,2,42402,72,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
887,2014,35,503645,2,42551,72,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
887,2013,35,496168,2,42677,73,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
887,2015,13,188517,3,15390,27,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
887,2014,36,476064,3,40158,70,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.5142857142857142,Y2014Q3
887,2013,35,529791,3,45230,79,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4430379746835443,Y2013Q3
887,2015,0,0,4,0,0,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,Y2015Q4
887,2014,38,566072,4,46696,76,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.5,Y2014Q4
887,2013,30,545052,4,45259,76,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.39473684210526316,Y2013Q4
888,2015,37,635427,1,57027,76,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.4868421052631579,Y2015Q1
888,2014,31,564793,1,53675,76,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.40789473684210525,Y2014Q1
888,2013,35,528796,1,51442,75,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.4666666666666667,Y2013Q1
888,2015,35,668375,2,59032,73,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.4794520547945205,Y2015Q2
888,2014,35,617141,2,56882,73,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.4794520547945205,Y2014Q2
888,2013,35,548207,2,53002,74,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.47297297297297297,Y2013Q2
888,2015,13,244016,3,21353,27,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.48148148148148145,Y2015Q3
888,2014,36,629675,3,58390,79,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.45569620253164556,Y2014Q3
888,2013,35,565670,3,55419,79,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.4430379746835443,Y2013Q3
888,2015,0,0,4,0,0,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",,Y2015Q4
888,2014,38,686490,4,61492,76,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.5,Y2014Q4
888,2013,30,582423,4,55119,76,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.39473684210526316,Y2013Q4
889,2015,37,306168,1,33003,75,d,a,18670.0,12.0,2005.0,0,,,,0.49333333333333335,Y2015Q1
889,2014,31,290949,1,32779,75,d,a,18670.0,12.0,2005.0,0,,,,0.41333333333333333,Y2014Q1
889,2013,35,293017,1,33088,75,d,a,18670.0,12.0,2005.0,0,,,,0.4666666666666667,Y2013Q1
889,2015,35,314963,2,33561,73,d,a,18670.0,12.0,2005.0,0,,,,0.4794520547945205,Y2015Q2
889,2014,35,311847,2,34336,73,d,a,18670.0,12.0,2005.0,0,,,,0.4794520547945205,Y2014Q2
889,2013,35,290497,2,33540,74,d,a,18670.0,12.0,2005.0,0,,,,0.47297297297297297,Y2013Q2
889,2015,13,113496,3,11721,27,d,a,18670.0,12.0,2005.0,0,,,,0.48148148148148145,Y2015Q3
889,2014,36,319485,3,35051,79,d,a,18670.0,12.0,2005.0,0,,,,0.45569620253164556,Y2014Q3
889,2013,35,311841,3,35067,79,d,a,18670.0,12.0,2005.0,0,,,,0.4430379746835443,Y2013Q3
889,2015,0,0,4,0,0,d,a,18670.0,12.0,2005.0,0,,,,,Y2015Q4
889,2014,38,347819,4,35625,75,d,a,18670.0,12.0,2005.0,0,,,,0.5066666666666667,Y2014Q4
889,2013,30,332579,4,35533,75,d,a,18670.0,12.0,2005.0,0,,,,0.4,Y2013Q4
890,2015,37,452548,1,34035,75,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
890,2014,31,400211,1,31511,75,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
890,2013,35,390180,1,31122,75,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
890,2015,35,463320,2,34831,72,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
890,2014,35,432367,2,33363,72,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
890,2013,35,396044,2,31754,73,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
890,2015,13,172132,3,12640,27,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
890,2014,0,0,3,0,0,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,Y2014Q3
890,2013,35,424460,3,33795,78,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.44871794871794873,Y2013Q3
890,2015,0,0,4,0,0,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,Y2015Q4
890,2014,0,0,4,0,0,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,Y2014Q4
890,2013,30,432539,4,33538,75,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
891,2015,37,568475,1,76718,75,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.49333333333333335,Y2015Q1
891,2014,31,582073,1,80900,75,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.41333333333333333,Y2014Q1
891,2013,35,574096,1,80911,74,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.47297297297297297,Y2013Q1
891,2015,35,559018,2,74765,72,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.4861111111111111,Y2015Q2
891,2014,35,617228,2,84886,72,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.4861111111111111,Y2014Q2
891,2013,35,575644,2,82539,73,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.4794520547945205,Y2013Q2
891,2015,13,199919,3,25724,27,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.48148148148148145,Y2015Q3
891,2014,36,633377,3,87437,79,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.45569620253164556,Y2014Q3
891,2013,35,607695,3,86860,79,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.4430379746835443,Y2013Q3
891,2015,0,0,4,0,0,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",,Y2015Q4
891,2014,38,619187,4,83190,75,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.5066666666666667,Y2014Q4
891,2013,30,652980,4,87699,75,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",0.4,Y2013Q4
892,2015,37,558842,1,57132,76,a,a,19370.0,4.0,2002.0,0,,,,0.4868421052631579,Y2015Q1
892,2014,31,539811,1,56608,76,a,a,19370.0,4.0,2002.0,0,,,,0.40789473684210525,Y2014Q1
892,2013,35,554784,1,57684,75,a,a,19370.0,4.0,2002.0,0,,,,0.4666666666666667,Y2013Q1
892,2015,35,558178,2,56425,73,a,a,19370.0,4.0,2002.0,0,,,,0.4794520547945205,Y2015Q2
892,2014,35,566099,2,57718,73,a,a,19370.0,4.0,2002.0,0,,,,0.4794520547945205,Y2014Q2
892,2013,35,536400,2,57426,74,a,a,19370.0,4.0,2002.0,0,,,,0.47297297297297297,Y2013Q2
892,2015,13,200080,3,20115,27,a,a,19370.0,4.0,2002.0,0,,,,0.48148148148148145,Y2015Q3
892,2014,36,582776,3,60573,79,a,a,19370.0,4.0,2002.0,0,,,,0.45569620253164556,Y2014Q3
892,2013,35,579531,3,61467,79,a,a,19370.0,4.0,2002.0,0,,,,0.4430379746835443,Y2013Q3
892,2015,0,0,4,0,0,a,a,19370.0,4.0,2002.0,0,,,,,Y2015Q4
892,2014,38,633563,4,61942,74,a,a,19370.0,4.0,2002.0,0,,,,0.5135135135135135,Y2014Q4
892,2013,30,617283,4,61347,74,a,a,19370.0,4.0,2002.0,0,,,,0.40540540540540543,Y2013Q4
893,2015,37,476222,1,59227,75,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
893,2014,31,471293,1,62808,75,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
893,2013,35,461644,1,60458,75,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
893,2015,35,476784,2,58094,72,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
893,2014,35,466295,2,61709,72,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
893,2013,35,448971,2,59849,73,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
893,2015,13,168402,3,21087,27,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
893,2014,0,0,3,0,0,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,Y2014Q3
893,2013,35,476769,3,63465,78,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0.44871794871794873,Y2013Q3
893,2015,0,0,4,0,0,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,Y2015Q4
893,2014,0,0,4,0,0,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,Y2014Q4
893,2013,30,532299,4,68228,75,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
894,2015,37,619292,1,73963,76,a,a,190.0,11.0,2012.0,0,,,,0.4868421052631579,Y2015Q1
894,2014,31,602958,1,75129,76,a,a,190.0,11.0,2012.0,0,,,,0.40789473684210525,Y2014Q1
894,2013,35,624385,1,75744,75,a,a,190.0,11.0,2012.0,0,,,,0.4666666666666667,Y2013Q1
894,2015,35,640162,2,75917,72,a,a,190.0,11.0,2012.0,0,,,,0.4861111111111111,Y2015Q2
894,2014,35,623776,2,76358,72,a,a,190.0,11.0,2012.0,0,,,,0.4861111111111111,Y2014Q2
894,2013,35,601755,2,71689,65,a,a,190.0,11.0,2012.0,0,,,,0.5384615384615384,Y2013Q2
894,2015,13,224969,3,26287,27,a,a,190.0,11.0,2012.0,0,,,,0.48148148148148145,Y2015Q3
894,2014,36,640362,3,79474,79,a,a,190.0,11.0,2012.0,0,,,,0.45569620253164556,Y2014Q3
894,2013,35,651669,3,80957,79,a,a,190.0,11.0,2012.0,0,,,,0.4430379746835443,Y2013Q3
894,2015,0,0,4,0,0,a,a,190.0,11.0,2012.0,0,,,,,Y2015Q4
894,2014,38,655218,4,80811,75,a,a,190.0,11.0,2012.0,0,,,,0.5066666666666667,Y2014Q4
894,2013,30,644652,4,81434,75,a,a,190.0,11.0,2012.0,0,,,,0.4,Y2013Q4
895,2015,37,711678,1,65706,75,a,c,4150.0,,,0,,,,0.49333333333333335,Y2015Q1
895,2014,31,676239,1,65996,75,a,c,4150.0,,,0,,,,0.41333333333333333,Y2014Q1
895,2013,35,639453,1,63646,75,a,c,4150.0,,,0,,,,0.4666666666666667,Y2013Q1
895,2015,35,737189,2,66728,72,a,c,4150.0,,,0,,,,0.4861111111111111,Y2015Q2
895,2014,35,698031,2,65799,72,a,c,4150.0,,,0,,,,0.4861111111111111,Y2014Q2
895,2013,35,639991,2,63367,73,a,c,4150.0,,,0,,,,0.4794520547945205,Y2013Q2
895,2015,13,282407,3,24667,27,a,c,4150.0,,,0,,,,0.48148148148148145,Y2015Q3
895,2014,36,696215,3,65168,79,a,c,4150.0,,,0,,,,0.45569620253164556,Y2014Q3
895,2013,35,675000,3,65649,79,a,c,4150.0,,,0,,,,0.4430379746835443,Y2013Q3
895,2015,0,0,4,0,0,a,c,4150.0,,,0,,,,,Y2015Q4
895,2014,38,765496,4,69622,75,a,c,4150.0,,,0,,,,0.5066666666666667,Y2014Q4
895,2013,30,727213,4,68749,75,a,c,4150.0,,,0,,,,0.4,Y2013Q4
896,2015,37,507858,1,79171,76,a,c,170.0,9.0,2012.0,0,,,,0.4868421052631579,Y2015Q1
896,2014,31,492386,1,77931,76,a,c,170.0,9.0,2012.0,0,,,,0.40789473684210525,Y2014Q1
896,2013,35,486602,1,77450,75,a,c,170.0,9.0,2012.0,0,,,,0.4666666666666667,Y2013Q1
896,2015,35,511666,2,78783,73,a,c,170.0,9.0,2012.0,0,,,,0.4794520547945205,Y2015Q2
896,2014,35,494788,2,77222,73,a,c,170.0,9.0,2012.0,0,,,,0.4794520547945205,Y2014Q2
896,2013,35,489839,2,79008,74,a,c,170.0,9.0,2012.0,0,,,,0.47297297297297297,Y2013Q2
896,2015,13,199298,3,30140,27,a,c,170.0,9.0,2012.0,0,,,,0.48148148148148145,Y2015Q3
896,2014,36,540040,3,85189,79,a,c,170.0,9.0,2012.0,0,,,,0.45569620253164556,Y2014Q3
896,2013,35,530186,3,86067,79,a,c,170.0,9.0,2012.0,0,,,,0.4430379746835443,Y2013Q3
896,2015,0,0,4,0,0,a,c,170.0,9.0,2012.0,0,,,,,Y2015Q4
896,2014,38,592682,4,90419,76,a,c,170.0,9.0,2012.0,0,,,,0.5,Y2014Q4
896,2013,30,593785,4,91412,76,a,c,170.0,9.0,2012.0,0,,,,0.39473684210526316,Y2013Q4
897,2015,37,269543,1,27902,76,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.4868421052631579,Y2015Q1
897,2014,31,229253,1,25387,76,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.40789473684210525,Y2014Q1
897,2013,35,221452,1,24196,75,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.4666666666666667,Y2013Q1
897,2015,35,245652,2,25425,72,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.4861111111111111,Y2015Q2
897,2014,35,225805,2,24933,72,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.4861111111111111,Y2014Q2
897,2013,35,250895,2,22130,72,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.4861111111111111,Y2013Q2
897,2015,13,89112,3,9147,27,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.48148148148148145,Y2015Q3
897,2014,36,254649,3,27162,79,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.45569620253164556,Y2014Q3
897,2013,35,307914,3,24419,79,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.4430379746835443,Y2013Q3
897,2015,0,0,4,0,0,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,Y2015Q4
897,2014,38,292514,4,30038,75,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.5066666666666667,Y2014Q4
897,2013,30,330722,4,28146,75,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.4,Y2013Q4
898,2015,37,499117,1,53668,76,a,a,18540.0,,,0,,,,0.4868421052631579,Y2015Q1
898,2014,31,470782,1,52696,76,a,a,18540.0,,,0,,,,0.40789473684210525,Y2014Q1
898,2013,35,508032,1,55597,75,a,a,18540.0,,,0,,,,0.4666666666666667,Y2013Q1
898,2015,35,497712,2,53835,73,a,a,18540.0,,,0,,,,0.4794520547945205,Y2015Q2
898,2014,35,478020,2,51876,73,a,a,18540.0,,,0,,,,0.4794520547945205,Y2014Q2
898,2013,35,466763,2,51813,74,a,a,18540.0,,,0,,,,0.47297297297297297,Y2013Q2
898,2015,13,183131,3,19049,27,a,a,18540.0,,,0,,,,0.48148148148148145,Y2015Q3
898,2014,36,495614,3,54737,79,a,a,18540.0,,,0,,,,0.45569620253164556,Y2014Q3
898,2013,35,491880,3,52501,79,a,a,18540.0,,,0,,,,0.4430379746835443,Y2013Q3
898,2015,0,0,4,0,0,a,a,18540.0,,,0,,,,,Y2015Q4
898,2014,38,553259,4,56441,75,a,a,18540.0,,,0,,,,0.5066666666666667,Y2014Q4
898,2013,30,528960,4,53726,75,a,a,18540.0,,,0,,,,0.4,Y2013Q4
899,2015,37,397103,1,41598,76,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4868421052631579,Y2015Q1
899,2014,31,395107,1,42666,76,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.40789473684210525,Y2014Q1
899,2013,35,381676,1,42134,75,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
899,2015,35,393747,2,40353,73,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2015Q2
899,2014,35,399767,2,42278,73,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2014Q2
899,2013,35,379263,2,42185,74,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.47297297297297297,Y2013Q2
899,2015,13,132060,3,13449,27,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
899,2014,36,391796,3,41985,79,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.45569620253164556,Y2014Q3
899,2013,35,393710,3,43979,79,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4430379746835443,Y2013Q3
899,2015,0,0,4,0,0,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,Y2015Q4
899,2014,38,422860,4,43153,74,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.5135135135135135,Y2014Q4
899,2013,30,422197,4,44979,74,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.40540540540540543,Y2013Q4
900,2015,37,460625,1,41680,75,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
900,2014,31,412887,1,40455,75,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
900,2013,35,395626,1,38139,75,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
900,2015,35,468316,2,41774,72,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
900,2014,35,435708,2,40983,72,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
900,2013,35,407208,2,39043,73,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
900,2015,13,174253,3,15622,27,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
900,2014,0,0,3,0,0,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2014Q3
900,2013,35,429349,3,41096,78,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.44871794871794873,Y2013Q3
900,2015,0,0,4,0,0,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2015Q4
900,2014,0,0,4,0,0,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2014Q4
900,2013,30,451315,4,42702,75,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
901,2015,37,536502,1,46433,76,a,c,3170.0,4.0,2014.0,0,,,,0.4868421052631579,Y2015Q1
901,2014,31,544053,1,48609,76,a,c,3170.0,4.0,2014.0,0,,,,0.40789473684210525,Y2014Q1
901,2013,35,532140,1,47571,75,a,c,3170.0,4.0,2014.0,0,,,,0.4666666666666667,Y2013Q1
901,2015,35,527881,2,45643,73,a,c,3170.0,4.0,2014.0,0,,,,0.4794520547945205,Y2015Q2
901,2014,35,522194,2,46617,73,a,c,3170.0,4.0,2014.0,0,,,,0.4794520547945205,Y2014Q2
901,2013,35,519474,2,47006,74,a,c,3170.0,4.0,2014.0,0,,,,0.47297297297297297,Y2013Q2
901,2015,13,192704,3,16389,27,a,c,3170.0,4.0,2014.0,0,,,,0.48148148148148145,Y2015Q3
901,2014,36,543856,3,48769,79,a,c,3170.0,4.0,2014.0,0,,,,0.45569620253164556,Y2014Q3
901,2013,35,568824,3,51972,79,a,c,3170.0,4.0,2014.0,0,,,,0.4430379746835443,Y2013Q3
901,2015,0,0,4,0,0,a,c,3170.0,4.0,2014.0,0,,,,,Y2015Q4
901,2014,38,585882,4,50089,76,a,c,3170.0,4.0,2014.0,0,,,,0.5,Y2014Q4
901,2013,30,595627,4,51648,76,a,c,3170.0,4.0,2014.0,0,,,,0.39473684210526316,Y2013Q4
902,2015,37,370175,1,47283,75,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
902,2014,31,352428,1,47666,75,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
902,2013,35,362726,1,47923,75,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
902,2015,35,327769,2,42435,72,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
902,2014,35,350562,2,46641,72,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
902,2013,35,356803,2,46387,73,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
902,2015,13,107572,3,14430,27,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
902,2014,0,0,3,0,0,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2014Q3
902,2013,35,420532,3,49233,78,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.44871794871794873,Y2013Q3
902,2015,0,0,4,0,0,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2015Q4
902,2014,0,0,4,0,0,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2014Q4
902,2013,30,390818,4,49203,75,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
903,2015,37,895019,1,60609,75,d,c,7290.0,9.0,2014.0,0,,,,0.49333333333333335,Y2015Q1
903,2014,31,858669,1,60617,75,d,c,7290.0,9.0,2014.0,0,,,,0.41333333333333333,Y2014Q1
903,2013,35,828495,1,59523,75,d,c,7290.0,9.0,2014.0,0,,,,0.4666666666666667,Y2013Q1
903,2015,35,843564,2,55391,72,d,c,7290.0,9.0,2014.0,0,,,,0.4861111111111111,Y2015Q2
903,2014,35,890200,2,61760,72,d,c,7290.0,9.0,2014.0,0,,,,0.4861111111111111,Y2014Q2
903,2013,35,823680,2,59422,73,d,c,7290.0,9.0,2014.0,0,,,,0.4794520547945205,Y2013Q2
903,2015,13,333587,3,22258,27,d,c,7290.0,9.0,2014.0,0,,,,0.48148148148148145,Y2015Q3
903,2014,0,0,3,0,0,d,c,7290.0,9.0,2014.0,0,,,,,Y2014Q3
903,2013,35,891905,3,63839,78,d,c,7290.0,9.0,2014.0,0,,,,0.44871794871794873,Y2013Q3
903,2015,0,0,4,0,0,d,c,7290.0,9.0,2014.0,0,,,,,Y2015Q4
903,2014,0,0,4,0,0,d,c,7290.0,9.0,2014.0,0,,,,,Y2014Q4
903,2013,30,935759,4,65238,75,d,c,7290.0,9.0,2014.0,0,,,,0.4,Y2013Q4
904,2015,37,456334,1,38030,75,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
904,2014,31,424526,1,36726,75,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
904,2013,35,469869,1,40762,75,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
904,2015,35,423516,2,34983,72,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
904,2014,35,435214,2,37333,72,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
904,2013,35,468317,2,40770,73,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
904,2015,13,159012,3,12956,27,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
904,2014,0,0,3,0,0,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,Y2014Q3
904,2013,35,434785,3,38082,78,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.44871794871794873,Y2013Q3
